Counter,Epsilon,mA,Calculation
2384,13.0909090909,8.63636363636,None
2385,13.0909090909,8.72727272727,None
2386,13.0909090909,8.81818181818,None
2387,13.0909090909,8.90909090909,None
2388,13.0909090909,9.0,None
2389,13.0909090909,9.09090909091,None
2390,13.0909090909,9.18181818182,None
2391,13.0909090909,9.27272727273,None
2392,13.0909090909,9.36363636364,None
2393,13.0909090909,9.45454545455,None
2394,13.0909090909,9.54545454545,None
2395,13.0909090909,9.63636363636,None
2396,13.0909090909,9.72727272727,None
2397,13.0909090909,9.81818181818,None
2398,13.0909090909,9.90909090909,None
2399,13.0909090909,10.0,None
2400,13.1818181818,1.0,None
2401,13.1818181818,1.09090909091,None
2402,13.1818181818,1.18181818182,None
2403,13.1818181818,1.27272727273,None
2404,13.1818181818,1.36363636364,None
2405,13.1818181818,1.45454545455,None
2406,13.1818181818,1.54545454545,None
2407,13.1818181818,1.63636363636,None
2408,13.1818181818,1.72727272727,None
2409,13.1818181818,1.81818181818,None
2410,13.1818181818,1.90909090909,None
2411,13.1818181818,2.0,None
2412,13.1818181818,2.09090909091,None
2413,13.1818181818,2.18181818182,None
2414,13.1818181818,2.27272727273,None
2415,13.1818181818,2.36363636364,None
2416,13.1818181818,2.45454545455,None
2417,13.1818181818,2.54545454545,None
2418,13.1818181818,2.63636363636,None
2419,13.1818181818,2.72727272727,None
2420,13.1818181818,2.81818181818,None
2421,13.1818181818,2.90909090909,None
2422,13.1818181818,3.0,None
2423,13.1818181818,3.09090909091,None
2424,13.1818181818,3.18181818182,None
2425,13.1818181818,3.27272727273,None
2426,13.1818181818,3.36363636364,None
2427,13.1818181818,3.45454545455,None
2428,13.1818181818,3.54545454545,None
2429,13.1818181818,3.63636363636,None
2430,13.1818181818,3.72727272727,None
2431,13.1818181818,3.81818181818,None
2432,13.1818181818,3.90909090909,None
2433,13.1818181818,4.0,None
2434,13.1818181818,4.09090909091,None
2435,13.1818181818,4.18181818182,None
2436,13.1818181818,4.27272727273,None
2437,13.1818181818,4.36363636364,None
2438,13.1818181818,4.45454545455,None
2439,13.1818181818,4.54545454545,None
2440,13.1818181818,4.63636363636,None
2441,13.1818181818,4.72727272727,None
2442,13.1818181818,4.81818181818,None
2443,13.1818181818,4.90909090909,None
2444,13.1818181818,5.0,None
2445,13.1818181818,5.09090909091,None
2446,13.1818181818,5.18181818182,None
2447,13.1818181818,5.27272727273,None
2448,13.1818181818,5.36363636364,None
2449,13.1818181818,5.45454545455,None
2450,13.1818181818,5.54545454545,None
2451,13.1818181818,5.63636363636,None
2452,13.1818181818,5.72727272727,None
2453,13.1818181818,5.81818181818,None
2454,13.1818181818,5.90909090909,None
2455,13.1818181818,6.0,None
2456,13.1818181818,6.09090909091,None
2457,13.1818181818,6.18181818182,None
2458,13.1818181818,6.27272727273,None
2459,13.1818181818,6.36363636364,None
2460,13.1818181818,6.45454545455,None
2461,13.1818181818,6.54545454545,None
2462,13.1818181818,6.63636363636,None
2463,13.1818181818,6.72727272727,None
2464,13.1818181818,6.81818181818,None
2465,13.1818181818,6.90909090909,None
2466,13.1818181818,7.0,None
2467,13.1818181818,7.09090909091,None
2468,13.1818181818,7.18181818182,None
2469,13.1818181818,7.27272727273,None
2470,13.1818181818,7.36363636364,None
2471,13.1818181818,7.45454545455,None
2472,13.1818181818,7.54545454545,None
2473,13.1818181818,7.63636363636,None
2474,13.1818181818,7.72727272727,None
2475,13.1818181818,7.81818181818,None
2476,13.1818181818,7.90909090909,None
2477,13.1818181818,8.0,None
2478,13.1818181818,8.09090909091,None
2479,13.1818181818,8.18181818182,None
2480,13.1818181818,8.27272727273,None
2481,13.1818181818,8.36363636364,None
2482,13.1818181818,8.45454545455,None
2483,13.1818181818,8.54545454545,None
2484,13.1818181818,8.63636363636,None
2485,13.1818181818,8.72727272727,None
2486,13.1818181818,8.81818181818,None
2487,13.1818181818,8.90909090909,None
2488,13.1818181818,9.0,None
2489,13.1818181818,9.09090909091,None
2490,13.1818181818,9.18181818182,None
2491,13.1818181818,9.27272727273,None
2492,13.1818181818,9.36363636364,None
2493,13.1818181818,9.45454545455,None
2494,13.1818181818,9.54545454545,None
2495,13.1818181818,9.63636363636,None
2496,13.1818181818,9.72727272727,None
2497,13.1818181818,9.81818181818,None
2498,13.1818181818,9.90909090909,None
2499,13.1818181818,10.0,None
2500,13.2727272727,1.0,None
2501,13.2727272727,1.09090909091,None
2502,13.2727272727,1.18181818182,None
2503,13.2727272727,1.27272727273,None
2504,13.2727272727,1.36363636364,None
2505,13.2727272727,1.45454545455,None
2506,13.2727272727,1.54545454545,None
2507,13.2727272727,1.63636363636,None
2508,13.2727272727,1.72727272727,None
2509,13.2727272727,1.81818181818,None
2510,13.2727272727,1.90909090909,None
2511,13.2727272727,2.0,None
2512,13.2727272727,2.09090909091,None
2513,13.2727272727,2.18181818182,None
2514,13.2727272727,2.27272727273,None
2515,13.2727272727,2.36363636364,None
2516,13.2727272727,2.45454545455,None
2517,13.2727272727,2.54545454545,None
2518,13.2727272727,2.63636363636,None
2519,13.2727272727,2.72727272727,None
2520,13.2727272727,2.81818181818,None
2521,13.2727272727,2.90909090909,None
2522,13.2727272727,3.0,None
2523,13.2727272727,3.09090909091,None
2524,13.2727272727,3.18181818182,None
2525,13.2727272727,3.27272727273,None
2526,13.2727272727,3.36363636364,None
2527,13.2727272727,3.45454545455,None
2528,13.2727272727,3.54545454545,None
2529,13.2727272727,3.63636363636,None
2530,13.2727272727,3.72727272727,None
2531,13.2727272727,3.81818181818,None
2532,13.2727272727,3.90909090909,None
2533,13.2727272727,4.0,None
2534,13.2727272727,4.09090909091,None
2535,13.2727272727,4.18181818182,None
2536,13.2727272727,4.27272727273,None
2537,13.2727272727,4.36363636364,None
2538,13.2727272727,4.45454545455,None
2539,13.2727272727,4.54545454545,None
2540,13.2727272727,4.63636363636,None
2541,13.2727272727,4.72727272727,None
2542,13.2727272727,4.81818181818,None
2543,13.2727272727,4.90909090909,None
2544,13.2727272727,5.0,None
2545,13.2727272727,5.09090909091,None
2546,13.2727272727,5.18181818182,None
2547,13.2727272727,5.27272727273,None
2548,13.2727272727,5.36363636364,None
2549,13.2727272727,5.45454545455,None
2550,13.2727272727,5.54545454545,None
2551,13.2727272727,5.63636363636,None
2552,13.2727272727,5.72727272727,None
2553,13.2727272727,5.81818181818,None
2554,13.2727272727,5.90909090909,None
2555,13.2727272727,6.0,None
2556,13.2727272727,6.09090909091,None
2557,13.2727272727,6.18181818182,None
2558,13.2727272727,6.27272727273,None
2559,13.2727272727,6.36363636364,None
2560,13.2727272727,6.45454545455,None
2561,13.2727272727,6.54545454545,None
2562,13.2727272727,6.63636363636,None
2563,13.2727272727,6.72727272727,None
2564,13.2727272727,6.81818181818,None
2565,13.2727272727,6.90909090909,None
2566,13.2727272727,7.0,None
2567,13.2727272727,7.09090909091,None
2568,13.2727272727,7.18181818182,None
2569,13.2727272727,7.27272727273,None
2570,13.2727272727,7.36363636364,None
2571,13.2727272727,7.45454545455,None
2572,13.2727272727,7.54545454545,None
2573,13.2727272727,7.63636363636,None
2574,13.2727272727,7.72727272727,None
2575,13.2727272727,7.81818181818,None
2576,13.2727272727,7.90909090909,None
2577,13.2727272727,8.0,None
2578,13.2727272727,8.09090909091,None
2579,13.2727272727,8.18181818182,None
2580,13.2727272727,8.27272727273,None
2581,13.2727272727,8.36363636364,None
2582,13.2727272727,8.45454545455,None
2583,13.2727272727,8.54545454545,None
2584,13.2727272727,8.63636363636,None
2585,13.2727272727,8.72727272727,None
2586,13.2727272727,8.81818181818,None
2587,13.2727272727,8.90909090909,None
2588,13.2727272727,9.0,None
2589,13.2727272727,9.09090909091,None
2590,13.2727272727,9.18181818182,None
2591,13.2727272727,9.27272727273,None
2592,13.2727272727,9.36363636364,None
2593,13.2727272727,9.45454545455,None
2594,13.2727272727,9.54545454545,None
2595,13.2727272727,9.63636363636,None
2596,13.2727272727,9.72727272727,None
2597,13.2727272727,9.81818181818,None
2598,13.2727272727,9.90909090909,None
2599,13.2727272727,10.0,None
2600,13.3636363636,1.0,None
2601,13.3636363636,1.09090909091,None
2602,13.3636363636,1.18181818182,None
2603,13.3636363636,1.27272727273,None
2604,13.3636363636,1.36363636364,None
2605,13.3636363636,1.45454545455,None
2606,13.3636363636,1.54545454545,None
2607,13.3636363636,1.63636363636,None
2608,13.3636363636,1.72727272727,None
2609,13.3636363636,1.81818181818,None
2610,13.3636363636,1.90909090909,None
2611,13.3636363636,2.0,None
2612,13.3636363636,2.09090909091,None
2613,13.3636363636,2.18181818182,None
2614,13.3636363636,2.27272727273,None
2615,13.3636363636,2.36363636364,None
2616,13.3636363636,2.45454545455,None
2617,13.3636363636,2.54545454545,None
2618,13.3636363636,2.63636363636,None
2619,13.3636363636,2.72727272727,None
2620,13.3636363636,2.81818181818,None
2621,13.3636363636,2.90909090909,None
2622,13.3636363636,3.0,None
2623,13.3636363636,3.09090909091,None
2624,13.3636363636,3.18181818182,None
2625,13.3636363636,3.27272727273,None
2626,13.3636363636,3.36363636364,None
2627,13.3636363636,3.45454545455,None
2628,13.3636363636,3.54545454545,None
2629,13.3636363636,3.63636363636,None
2630,13.3636363636,3.72727272727,None
2631,13.3636363636,3.81818181818,None
2632,13.3636363636,3.90909090909,None
2633,13.3636363636,4.0,None
2634,13.3636363636,4.09090909091,None
2635,13.3636363636,4.18181818182,None
2636,13.3636363636,4.27272727273,None
2637,13.3636363636,4.36363636364,None
2638,13.3636363636,4.45454545455,None
2639,13.3636363636,4.54545454545,None
2640,13.3636363636,4.63636363636,None
2641,13.3636363636,4.72727272727,None
2642,13.3636363636,4.81818181818,None
2643,13.3636363636,4.90909090909,None
2644,13.3636363636,5.0,None
2645,13.3636363636,5.09090909091,None
2646,13.3636363636,5.18181818182,None
2647,13.3636363636,5.27272727273,None
2648,13.3636363636,5.36363636364,None
2649,13.3636363636,5.45454545455,None
2650,13.3636363636,5.54545454545,None
2651,13.3636363636,5.63636363636,None
2652,13.3636363636,5.72727272727,None
2653,13.3636363636,5.81818181818,None
2654,13.3636363636,5.90909090909,None
2655,13.3636363636,6.0,None
2656,13.3636363636,6.09090909091,None
2657,13.3636363636,6.18181818182,None
2658,13.3636363636,6.27272727273,None
2659,13.3636363636,6.36363636364,None
2660,13.3636363636,6.45454545455,None
2661,13.3636363636,6.54545454545,None
2662,13.3636363636,6.63636363636,None
2663,13.3636363636,6.72727272727,None
2664,13.3636363636,6.81818181818,None
2665,13.3636363636,6.90909090909,None
2666,13.3636363636,7.0,None
2667,13.3636363636,7.09090909091,None
2668,13.3636363636,7.18181818182,None
2669,13.3636363636,7.27272727273,None
2670,13.3636363636,7.36363636364,None
2671,13.3636363636,7.45454545455,None
2672,13.3636363636,7.54545454545,None
2673,13.3636363636,7.63636363636,None
2674,13.3636363636,7.72727272727,None
2675,13.3636363636,7.81818181818,None
2676,13.3636363636,7.90909090909,None
2677,13.3636363636,8.0,None
2678,13.3636363636,8.09090909091,None
2679,13.3636363636,8.18181818182,None
2680,13.3636363636,8.27272727273,None
2681,13.3636363636,8.36363636364,None
2682,13.3636363636,8.45454545455,None
2683,13.3636363636,8.54545454545,None
2684,13.3636363636,8.63636363636,None
2685,13.3636363636,8.72727272727,None
2686,13.3636363636,8.81818181818,None
2687,13.3636363636,8.90909090909,None
2688,13.3636363636,9.0,None
2689,13.3636363636,9.09090909091,None
2690,13.3636363636,9.18181818182,None
2691,13.3636363636,9.27272727273,None
2692,13.3636363636,9.36363636364,None
2693,13.3636363636,9.45454545455,None
2694,13.3636363636,9.54545454545,None
2695,13.3636363636,9.63636363636,None
2696,13.3636363636,9.72727272727,None
2697,13.3636363636,9.81818181818,None
2698,13.3636363636,9.90909090909,None
2699,13.3636363636,10.0,None
2700,13.4545454545,1.0,None
2701,13.4545454545,1.09090909091,None
2702,13.4545454545,1.18181818182,None
2703,13.4545454545,1.27272727273,None
2704,13.4545454545,1.36363636364,None
2705,13.4545454545,1.45454545455,None
2706,13.4545454545,1.54545454545,None
2707,13.4545454545,1.63636363636,None
2708,13.4545454545,1.72727272727,None
2709,13.4545454545,1.81818181818,None
2710,13.4545454545,1.90909090909,None
2711,13.4545454545,2.0,None
2712,13.4545454545,2.09090909091,None
2713,13.4545454545,2.18181818182,None
2714,13.4545454545,2.27272727273,None
2715,13.4545454545,2.36363636364,None
2716,13.4545454545,2.45454545455,None
2717,13.4545454545,2.54545454545,None
2718,13.4545454545,2.63636363636,None
2719,13.4545454545,2.72727272727,None
2720,13.4545454545,2.81818181818,None
2721,13.4545454545,2.90909090909,None
2722,13.4545454545,3.0,None
2723,13.4545454545,3.09090909091,None
2724,13.4545454545,3.18181818182,None
2725,13.4545454545,3.27272727273,None
2726,13.4545454545,3.36363636364,None
2727,13.4545454545,3.45454545455,None
2728,13.4545454545,3.54545454545,None
2729,13.4545454545,3.63636363636,None
2730,13.4545454545,3.72727272727,None
2731,13.4545454545,3.81818181818,None
2732,13.4545454545,3.90909090909,None
2733,13.4545454545,4.0,None
2734,13.4545454545,4.09090909091,None
2735,13.4545454545,4.18181818182,None
2736,13.4545454545,4.27272727273,None
2737,13.4545454545,4.36363636364,None
2738,13.4545454545,4.45454545455,None
2739,13.4545454545,4.54545454545,None
2740,13.4545454545,4.63636363636,None
2741,13.4545454545,4.72727272727,None
2742,13.4545454545,4.81818181818,None
2743,13.4545454545,4.90909090909,None
2744,13.4545454545,5.0,None
2745,13.4545454545,5.09090909091,None
2746,13.4545454545,5.18181818182,None
2747,13.4545454545,5.27272727273,None
2748,13.4545454545,5.36363636364,None
2749,13.4545454545,5.45454545455,None
2750,13.4545454545,5.54545454545,None
2751,13.4545454545,5.63636363636,None
2752,13.4545454545,5.72727272727,None
2753,13.4545454545,5.81818181818,None
2754,13.4545454545,5.90909090909,None
2755,13.4545454545,6.0,None
2756,13.4545454545,6.09090909091,None
2757,13.4545454545,6.18181818182,None
2758,13.4545454545,6.27272727273,None
2759,13.4545454545,6.36363636364,None
2760,13.4545454545,6.45454545455,None
2761,13.4545454545,6.54545454545,None
2762,13.4545454545,6.63636363636,None
2763,13.4545454545,6.72727272727,None
2764,13.4545454545,6.81818181818,None
2765,13.4545454545,6.90909090909,None
2766,13.4545454545,7.0,None
2767,13.4545454545,7.09090909091,None
2768,13.4545454545,7.18181818182,None
2769,13.4545454545,7.27272727273,None
2770,13.4545454545,7.36363636364,None
2771,13.4545454545,7.45454545455,None
2772,13.4545454545,7.54545454545,None
2773,13.4545454545,7.63636363636,None
2774,13.4545454545,7.72727272727,None
2775,13.4545454545,7.81818181818,None
2776,13.4545454545,7.90909090909,None
2777,13.4545454545,8.0,None
2778,13.4545454545,8.09090909091,None
2779,13.4545454545,8.18181818182,None
2780,13.4545454545,8.27272727273,None
2781,13.4545454545,8.36363636364,None
2782,13.4545454545,8.45454545455,None
2783,13.4545454545,8.54545454545,None
2784,13.4545454545,8.63636363636,None
2785,13.4545454545,8.72727272727,None
2786,13.4545454545,8.81818181818,None
2787,13.4545454545,8.90909090909,None
2788,13.4545454545,9.0,None
2789,13.4545454545,9.09090909091,None
2790,13.4545454545,9.18181818182,None
2791,13.4545454545,9.27272727273,None
2792,13.4545454545,9.36363636364,None
2793,13.4545454545,9.45454545455,None
2794,13.4545454545,9.54545454545,None
2795,13.4545454545,9.63636363636,None
2796,13.4545454545,9.72727272727,None
2797,13.4545454545,9.81818181818,None
2798,13.4545454545,9.90909090909,None
2799,13.4545454545,10.0,None
2800,13.5454545455,1.0,None
2801,13.5454545455,1.09090909091,None
2802,13.5454545455,1.18181818182,None
2803,13.5454545455,1.27272727273,None
2804,13.5454545455,1.36363636364,None
2805,13.5454545455,1.45454545455,None
2806,13.5454545455,1.54545454545,None
2807,13.5454545455,1.63636363636,None
2808,13.5454545455,1.72727272727,None
2809,13.5454545455,1.81818181818,None
2810,13.5454545455,1.90909090909,None
2811,13.5454545455,2.0,None
2812,13.5454545455,2.09090909091,None
2813,13.5454545455,2.18181818182,None
2814,13.5454545455,2.27272727273,None
2815,13.5454545455,2.36363636364,None
2816,13.5454545455,2.45454545455,None
2817,13.5454545455,2.54545454545,None
2818,13.5454545455,2.63636363636,None
2819,13.5454545455,2.72727272727,None
2820,13.5454545455,2.81818181818,None
2821,13.5454545455,2.90909090909,None
2822,13.5454545455,3.0,None
2823,13.5454545455,3.09090909091,None
2824,13.5454545455,3.18181818182,None
2825,13.5454545455,3.27272727273,None
2826,13.5454545455,3.36363636364,None
2827,13.5454545455,3.45454545455,None
2828,13.5454545455,3.54545454545,None
2829,13.5454545455,3.63636363636,None
2830,13.5454545455,3.72727272727,None
2831,13.5454545455,3.81818181818,None
2832,13.5454545455,3.90909090909,None
2833,13.5454545455,4.0,None
2834,13.5454545455,4.09090909091,None
2835,13.5454545455,4.18181818182,None
2836,13.5454545455,4.27272727273,None
2837,13.5454545455,4.36363636364,None
2838,13.5454545455,4.45454545455,None
2839,13.5454545455,4.54545454545,None
2840,13.5454545455,4.63636363636,None
2841,13.5454545455,4.72727272727,None
2842,13.5454545455,4.81818181818,None
2843,13.5454545455,4.90909090909,None
2844,13.5454545455,5.0,None
2845,13.5454545455,5.09090909091,None
2846,13.5454545455,5.18181818182,None
2847,13.5454545455,5.27272727273,None
2848,13.5454545455,5.36363636364,None
2849,13.5454545455,5.45454545455,None
2850,13.5454545455,5.54545454545,None
2851,13.5454545455,5.63636363636,None
2852,13.5454545455,5.72727272727,None
2853,13.5454545455,5.81818181818,None
2854,13.5454545455,5.90909090909,None
2855,13.5454545455,6.0,None
2856,13.5454545455,6.09090909091,None
2857,13.5454545455,6.18181818182,None
2858,13.5454545455,6.27272727273,None
2859,13.5454545455,6.36363636364,None
2860,13.5454545455,6.45454545455,None
2861,13.5454545455,6.54545454545,None
2862,13.5454545455,6.63636363636,None
2863,13.5454545455,6.72727272727,None
2864,13.5454545455,6.81818181818,None
2865,13.5454545455,6.90909090909,None
2866,13.5454545455,7.0,None
2867,13.5454545455,7.09090909091,None
2868,13.5454545455,7.18181818182,None
2869,13.5454545455,7.27272727273,None
2870,13.5454545455,7.36363636364,None
2871,13.5454545455,7.45454545455,None
2872,13.5454545455,7.54545454545,None
2873,13.5454545455,7.63636363636,None
2874,13.5454545455,7.72727272727,None
2875,13.5454545455,7.81818181818,None
2876,13.5454545455,7.90909090909,None
2877,13.5454545455,8.0,None
2878,13.5454545455,8.09090909091,None
2879,13.5454545455,8.18181818182,None
2880,13.5454545455,8.27272727273,None
2881,13.5454545455,8.36363636364,None
2882,13.5454545455,8.45454545455,None
2883,13.5454545455,8.54545454545,None
2884,13.5454545455,8.63636363636,None
2885,13.5454545455,8.72727272727,None
2886,13.5454545455,8.81818181818,None
2887,13.5454545455,8.90909090909,None
2888,13.5454545455,9.0,None
2889,13.5454545455,9.09090909091,None
2890,13.5454545455,9.18181818182,None
2891,13.5454545455,9.27272727273,None
2892,13.5454545455,9.36363636364,None
2893,13.5454545455,9.45454545455,None
2894,13.5454545455,9.54545454545,None
2895,13.5454545455,9.63636363636,None
2896,13.5454545455,9.72727272727,None
2897,13.5454545455,9.81818181818,None
2898,13.5454545455,9.90909090909,None
2899,13.5454545455,10.0,None
2900,13.6363636364,1.0,None
2901,13.6363636364,1.09090909091,None
2902,13.6363636364,1.18181818182,None
2903,13.6363636364,1.27272727273,None
2904,13.6363636364,1.36363636364,None
2905,13.6363636364,1.45454545455,None
2906,13.6363636364,1.54545454545,None
2907,13.6363636364,1.63636363636,None
2908,13.6363636364,1.72727272727,None
2909,13.6363636364,1.81818181818,None
2910,13.6363636364,1.90909090909,None
2911,13.6363636364,2.0,None
2912,13.6363636364,2.09090909091,None
2913,13.6363636364,2.18181818182,None
2914,13.6363636364,2.27272727273,None
2915,13.6363636364,2.36363636364,None
2916,13.6363636364,2.45454545455,None
2917,13.6363636364,2.54545454545,None
2918,13.6363636364,2.63636363636,None
2919,13.6363636364,2.72727272727,None
2920,13.6363636364,2.81818181818,None
2921,13.6363636364,2.90909090909,None
2922,13.6363636364,3.0,None
2923,13.6363636364,3.09090909091,None
2924,13.6363636364,3.18181818182,None
2925,13.6363636364,3.27272727273,None
2926,13.6363636364,3.36363636364,None
2927,13.6363636364,3.45454545455,None
2928,13.6363636364,3.54545454545,None
2929,13.6363636364,3.63636363636,None
2930,13.6363636364,3.72727272727,None
2931,13.6363636364,3.81818181818,None
2932,13.6363636364,3.90909090909,None
2933,13.6363636364,4.0,None
2934,13.6363636364,4.09090909091,None
2935,13.6363636364,4.18181818182,None
2936,13.6363636364,4.27272727273,None
2937,13.6363636364,4.36363636364,None
2938,13.6363636364,4.45454545455,None
2939,13.6363636364,4.54545454545,None
2940,13.6363636364,4.63636363636,None
2941,13.6363636364,4.72727272727,None
2942,13.6363636364,4.81818181818,None
2943,13.6363636364,4.90909090909,None
2944,13.6363636364,5.0,None
2945,13.6363636364,5.09090909091,None
2946,13.6363636364,5.18181818182,None
2947,13.6363636364,5.27272727273,None
2948,13.6363636364,5.36363636364,None
2949,13.6363636364,5.45454545455,None
2950,13.6363636364,5.54545454545,None
2951,13.6363636364,5.63636363636,None
2952,13.6363636364,5.72727272727,None
2953,13.6363636364,5.81818181818,None
2954,13.6363636364,5.90909090909,None
2955,13.6363636364,6.0,None
2956,13.6363636364,6.09090909091,None
2957,13.6363636364,6.18181818182,None
2958,13.6363636364,6.27272727273,None
2959,13.6363636364,6.36363636364,None
2960,13.6363636364,6.45454545455,None
2961,13.6363636364,6.54545454545,None
2962,13.6363636364,6.63636363636,None
2963,13.6363636364,6.72727272727,None
2964,13.6363636364,6.81818181818,None
2965,13.6363636364,6.90909090909,None
2966,13.6363636364,7.0,None
2967,13.6363636364,7.09090909091,None
2968,13.6363636364,7.18181818182,None
2969,13.6363636364,7.27272727273,None
2970,13.6363636364,7.36363636364,None
2971,13.6363636364,7.45454545455,None
2972,13.6363636364,7.54545454545,None
2973,13.6363636364,7.63636363636,None
2974,13.6363636364,7.72727272727,None
2975,13.6363636364,7.81818181818,None
2976,13.6363636364,7.90909090909,None
2977,13.6363636364,8.0,None
2978,13.6363636364,8.09090909091,None
2979,13.6363636364,8.18181818182,None
2980,13.6363636364,8.27272727273,None
2981,13.6363636364,8.36363636364,None
2982,13.6363636364,8.45454545455,None
2983,13.6363636364,8.54545454545,None
2984,13.6363636364,8.63636363636,None
2985,13.6363636364,8.72727272727,None
2986,13.6363636364,8.81818181818,None
2987,13.6363636364,8.90909090909,None
2988,13.6363636364,9.0,None
2989,13.6363636364,9.09090909091,None
2990,13.6363636364,9.18181818182,None
2991,13.6363636364,9.27272727273,None
2992,13.6363636364,9.36363636364,None
2993,13.6363636364,9.45454545455,None
2994,13.6363636364,9.54545454545,None
2995,13.6363636364,9.63636363636,None
2996,13.6363636364,9.72727272727,None
2997,13.6363636364,9.81818181818,None
2998,13.6363636364,9.90909090909,None
2999,13.6363636364,10.0,None
3000,13.7272727273,1.0,None
3001,13.7272727273,1.09090909091,None
3002,13.7272727273,1.18181818182,None
3003,13.7272727273,1.27272727273,None
3004,13.7272727273,1.36363636364,None
3005,13.7272727273,1.45454545455,None
3006,13.7272727273,1.54545454545,None
3007,13.7272727273,1.63636363636,None
3008,13.7272727273,1.72727272727,None
3009,13.7272727273,1.81818181818,None
3010,13.7272727273,1.90909090909,None
3011,13.7272727273,2.0,None
3012,13.7272727273,2.09090909091,None
3013,13.7272727273,2.18181818182,None
3014,13.7272727273,2.27272727273,None
3015,13.7272727273,2.36363636364,None
3016,13.7272727273,2.45454545455,None
3017,13.7272727273,2.54545454545,None
3018,13.7272727273,2.63636363636,None
3019,13.7272727273,2.72727272727,None
3020,13.7272727273,2.81818181818,None
3021,13.7272727273,2.90909090909,None
3022,13.7272727273,3.0,None
3023,13.7272727273,3.09090909091,None
3024,13.7272727273,3.18181818182,None
3025,13.7272727273,3.27272727273,None
3026,13.7272727273,3.36363636364,None
3027,13.7272727273,3.45454545455,None
3028,13.7272727273,3.54545454545,None
3029,13.7272727273,3.63636363636,None
3030,13.7272727273,3.72727272727,None
3031,13.7272727273,3.81818181818,None
3032,13.7272727273,3.90909090909,None
3033,13.7272727273,4.0,None
3034,13.7272727273,4.09090909091,None
3035,13.7272727273,4.18181818182,None
3036,13.7272727273,4.27272727273,None
3037,13.7272727273,4.36363636364,None
3038,13.7272727273,4.45454545455,None
3039,13.7272727273,4.54545454545,None
3040,13.7272727273,4.63636363636,None
3041,13.7272727273,4.72727272727,None
3042,13.7272727273,4.81818181818,None
3043,13.7272727273,4.90909090909,None
3044,13.7272727273,5.0,None
3045,13.7272727273,5.09090909091,None
3046,13.7272727273,5.18181818182,None
3047,13.7272727273,5.27272727273,None
3048,13.7272727273,5.36363636364,None
3049,13.7272727273,5.45454545455,None
3050,13.7272727273,5.54545454545,None
3051,13.7272727273,5.63636363636,None
3052,13.7272727273,5.72727272727,None
3053,13.7272727273,5.81818181818,None
3054,13.7272727273,5.90909090909,None
3055,13.7272727273,6.0,None
3056,13.7272727273,6.09090909091,None
3057,13.7272727273,6.18181818182,None
3058,13.7272727273,6.27272727273,None
3059,13.7272727273,6.36363636364,None
3060,13.7272727273,6.45454545455,None
3061,13.7272727273,6.54545454545,None
3062,13.7272727273,6.63636363636,None
3063,13.7272727273,6.72727272727,None
3064,13.7272727273,6.81818181818,None
3065,13.7272727273,6.90909090909,None
3066,13.7272727273,7.0,None
3067,13.7272727273,7.09090909091,None
3068,13.7272727273,7.18181818182,None
3069,13.7272727273,7.27272727273,None
3070,13.7272727273,7.36363636364,None
3071,13.7272727273,7.45454545455,None
3072,13.7272727273,7.54545454545,None
3073,13.7272727273,7.63636363636,None
3074,13.7272727273,7.72727272727,None
3075,13.7272727273,7.81818181818,None
3076,13.7272727273,7.90909090909,None
3077,13.7272727273,8.0,None
3078,13.7272727273,8.09090909091,None
3079,13.7272727273,8.18181818182,None
3080,13.7272727273,8.27272727273,None
3081,13.7272727273,8.36363636364,None
3082,13.7272727273,8.45454545455,None
3083,13.7272727273,8.54545454545,None
3084,13.7272727273,8.63636363636,None
3085,13.7272727273,8.72727272727,None
3086,13.7272727273,8.81818181818,None
3087,13.7272727273,8.90909090909,None
3088,13.7272727273,9.0,None
3089,13.7272727273,9.09090909091,None
3090,13.7272727273,9.18181818182,None
3091,13.7272727273,9.27272727273,None
3092,13.7272727273,9.36363636364,None
3093,13.7272727273,9.45454545455,None
3094,13.7272727273,9.54545454545,None
3095,13.7272727273,9.63636363636,None
3096,13.7272727273,9.72727272727,None
3097,13.7272727273,9.81818181818,None
3098,13.7272727273,9.90909090909,None
3099,13.7272727273,10.0,None
3100,13.8181818182,1.0,None
3101,13.8181818182,1.09090909091,None
3102,13.8181818182,1.18181818182,None
3103,13.8181818182,1.27272727273,None
3104,13.8181818182,1.36363636364,None
3105,13.8181818182,1.45454545455,None
3106,13.8181818182,1.54545454545,None
3107,13.8181818182,1.63636363636,None
3108,13.8181818182,1.72727272727,None
3109,13.8181818182,1.81818181818,None
3110,13.8181818182,1.90909090909,None
3111,13.8181818182,2.0,None
3112,13.8181818182,2.09090909091,None
3113,13.8181818182,2.18181818182,None
3114,13.8181818182,2.27272727273,None
3115,13.8181818182,2.36363636364,None
3116,13.8181818182,2.45454545455,None
3117,13.8181818182,2.54545454545,None
3118,13.8181818182,2.63636363636,None
3119,13.8181818182,2.72727272727,None
3120,13.8181818182,2.81818181818,None
3121,13.8181818182,2.90909090909,None
3122,13.8181818182,3.0,None
3123,13.8181818182,3.09090909091,None
3124,13.8181818182,3.18181818182,None
3125,13.8181818182,3.27272727273,None
3126,13.8181818182,3.36363636364,None
3127,13.8181818182,3.45454545455,None
3128,13.8181818182,3.54545454545,None
3129,13.8181818182,3.63636363636,None
3130,13.8181818182,3.72727272727,None
